"_id","user","article","RQM_score","userPercentile","createdAt"
"6613f9f248620982b2379ded","6613f4d3ce72abb1ce9abed3","6601a69f541fb73774320e3a",5,36.206896551724135,"2024-04-01T14:02:21.079Z"
"6613f9f348620982b2379dfa","6613f4d3ce72abb1ce9abed3","64d49608b55f4b9802488623",9,42.42424242424242,"2024-04-01T14:02:21.079Z"
"6613f9f448620982b2379e0d","6613f4d4ce72abb1ce9abed6","660be7a9489eed6e3dc52868",8,16.39344262295082,"2024-04-01T14:02:21.079Z"
"6613f9f448620982b2379e1a","6613f4d4ce72abb1ce9abed6","65dec05548ecb3c0ddb99db1",9,52.54237288135594,"2024-04-01T14:02:21.079Z"
"6613f9f548620982b2379e27","6613f4d4ce72abb1ce9abed6","6601a6a0541fb73774320e46",27,95.91836734693877,"2024-04-01T14:02:21.079Z"
"6613f9f648620982b2379e40","6613f4d5ce72abb1ce9abed9","66061de8cddc7b43668aa886",11,42.1875,"2024-04-01T14:02:21.079Z"
"6613f9f648620982b2379e4d","6613f4d5ce72abb1ce9abed9","64d49607b55f4b9802488622",11,37.5,"2024-04-01T14:02:21.079Z"
"6613f9f748620982b2379e5a","6613f4d5ce72abb1ce9abed9","64d49605b55f4b980248861f",4,13.793103448275861,"2024-04-01T14:02:21.079Z"
"6613f9f748620982b2379e67","6613f4d6ce72abb1ce9abedc","64d49623b55f4b9802488626",19,84.61538461538461,"2024-04-01T14:02:21.079Z"
"6613f9f848620982b2379e74","6613f4d6ce72abb1ce9abedc","64d49607b55f4b9802488622",45,92.85714285714286,"2024-04-01T14:02:21.079Z"
"6613f9f848620982b2379e81","6613f4d6ce72abb1ce9abedc","65dec07b2ffe594315bba338",4,17.647058823529413,"2024-04-01T14:02:21.079Z"
"6613f9f948620982b2379e8e","6613f4d6ce72abb1ce9abedc","6601a69f541fb73774320e32",14,67.24137931034483,"2024-04-01T14:02:21.079Z"
"6613f9f948620982b2379e9b","6613f4d6ce72abb1ce9abedc","65dec07a2ffe594315bba334",10,61.40350877192983,"2024-04-01T14:02:21.079Z"
"6613f9fa48620982b2379ea8","6613f4d6ce72abb1ce9abedc","65dec05548ecb3c0ddb99db3",28,86.53846153846155,"2024-04-01T14:02:21.079Z"
"6613f9fb48620982b2379eb5","6613f4d6ce72abb1ce9abedc","65dec05548ecb3c0ddb99db1",15,81.35593220338984,"2024-04-01T14:02:21.079Z"
"6613f9fc48620982b2379ec2","6613f4d6ce72abb1ce9abedf","6601a69f541fb73774320e3a",9,70.6896551724138,"2024-04-01T14:02:21.079Z"
"6613f9fd48620982b2379ecf","6613f4d6ce72abb1ce9abedf","6601a6a0541fb73774320e46",11,73.46938775510205,"2024-04-01T14:02:21.079Z"
"6613f9fe48620982b2379edf","6613f4d6ce72abb1ce9abedf","64d49625b55f4b9802488629",14,60.9375,"2024-04-01T14:02:21.079Z"
"6613f9fe48620982b2379eec","6613f4d6ce72abb1ce9abedf","65dec05548ecb3c0ddb99dbd",3,8.333333333333332,"2024-04-01T14:02:21.079Z"
"6613f9ff48620982b2379ef9","6613f4d6ce72abb1ce9abedf","660ec38702e40040cf31b024",8,45.76271186440678,"2024-04-01T14:02:21.079Z"
"6613f9ff48620982b2379f06","6613f4d6ce72abb1ce9abedf","6601a6a0541fb73774320e48",13,64.28571428571429,"2024-04-01T14:02:21.079Z"
"6613fa0048620982b2379f13","6613f4d6ce72abb1ce9abedf","65deb8e89597d60d90d99f21",6,17.857142857142858,"2024-04-01T14:02:21.079Z"
"6613fa0048620982b2379f26","6613f4d6ce72abb1ce9abedf","64d4806eb55f4b98024885f6",11,58.06451612903226,"2024-04-01T14:02:21.079Z"
"6613fa0148620982b2379f33","6613f4d8ce72abb1ce9abee5","660eb2009f27e8f90991cf7c",25,78.18181818181819,"2024-04-01T14:02:21.079Z"
"6613fa0148620982b2379f40","6613f4d8ce72abb1ce9abee5","65dec07c2ffe594315bba33e",0,3.508771929824561,"2024-04-01T14:02:21.079Z"
"6613fa0248620982b2379f4d","6613f4d9ce72abb1ce9abeeb","64d487a5b55f4b9802488604",6,20.689655172413794,"2024-04-01T14:02:21.079Z"
"6613fa0348620982b2379f5a","6613f4d9ce72abb1ce9abeeb","6601a6a0541fb73774320e42",32,95.91836734693877,"2024-04-01T14:02:21.079Z"
"6613fa0348620982b2379f67","6613f4d9ce72abb1ce9abeeb","65deb8e89597d60d90d99f21",6,16.071428571428573,"2024-04-01T14:02:21.079Z"
"6613fa0448620982b2379f74","6613f4dace72abb1ce9abeee","660ec38702e40040cf31b024",7,35.59322033898305,"2024-04-01T14:02:21.079Z"
"6613fa0548620982b2379f81","6613f4dace72abb1ce9abeee","66061de9cddc7b43668aa88c",19,79.36507936507937,"2024-04-01T14:02:21.079Z"
"6613fa0548620982b2379f8e","6613f4dace72abb1ce9abeee","64d47241b55f4b98024885ec",37,98.27586206896551,"2024-04-01T14:02:21.079Z"
"6613fa0648620982b2379f9b","6613f4dace72abb1ce9abeee","65dec05548ecb3c0ddb99db5",9,25,"2024-04-01T14:02:21.079Z"
"6613fa0748620982b2379fab","6613f4dbce72abb1ce9abef1","65dec07c2ffe594315bba342",6,29.310344827586203,"2024-04-01T14:02:21.079Z"
"6613fa0748620982b2379fb8","6613f4dbce72abb1ce9abef1","6601a6a0541fb73774320e42",18,73.46938775510205,"2024-04-01T14:02:21.079Z"
"6613fa0848620982b2379fc5","6613f4dbce72abb1ce9abef1","660eb1fd9f27e8f90991cf75",2,5.88235294117647,"2024-04-01T14:02:21.079Z"
"6613fa0848620982b2379fd8","6613f4dcce72abb1ce9abef4","64d49625b55f4b9802488628",19,72.88135593220339,"2024-04-01T14:02:21.079Z"
"6613fa0948620982b2379fe5","6613f4dcce72abb1ce9abef7","660ec38a02e40040cf31b02c",24,89.55223880597015,"2024-04-01T14:02:21.079Z"
"6613fa0948620982b2379ff2","6613f4dcce72abb1ce9abef7","65deb8e89597d60d90d99f21",8,30.357142857142854,"2024-04-01T14:02:21.079Z"
"6613fa0a48620982b2379fff","6613f4dcce72abb1ce9abef7","660d3d86284bf0611499e90e",10,60.71428571428571,"2024-04-01T14:02:21.079Z"
"6613fa0b48620982b237a00c","6613f4ddce72abb1ce9abefa","6601a6a0541fb73774320e42",14,55.10204081632652,"2024-04-01T14:02:21.079Z"
"6613fa0b48620982b237a01f","6613f4ddce72abb1ce9abefa","660be7ac489eed6e3dc52871",13,73.46938775510205,"2024-04-01T14:02:21.079Z"
"6613fa0d48620982b237a03b","6613f4ddce72abb1ce9abefa","64d47230b55f4b98024885e9",8,24.59016393442623,"2024-04-01T14:02:21.079Z"
"6613fa0e48620982b237a05a","6613f4dece72abb1ce9abefd","6601a69f541fb73774320e3a",4,18.96551724137931,"2024-04-01T14:02:21.079Z"
"6613fa0e48620982b237a067","6613f4dece72abb1ce9abefd","660d3d88284bf0611499e913",7,32.758620689655174,"2024-04-01T14:02:21.079Z"
"6613fa0f48620982b237a074","6613f4dece72abb1ce9abefd","65dec05548ecb3c0ddb99dbb",14,64.91228070175438,"2024-04-01T14:02:21.079Z"
"6613fa0f48620982b237a081","6613f4dece72abb1ce9abefd","66061de8cddc7b43668aa886",9,34.375,"2024-04-01T14:02:21.079Z"
"6613fa1048620982b237a094","6613f4dece72abb1ce9abefd","64d49601b55f4b980248861a",0,3.278688524590164,"2024-04-01T14:02:21.079Z"
"6613fa1048620982b237a0a1","6613f4dece72abb1ce9abefd","660d3d89284bf0611499e932",10,61.81818181818181,"2024-04-01T14:02:21.079Z"
"6613fa1148620982b237a0ae","6613f4dece72abb1ce9abefd","64d49602b55f4b980248861b",15,81.03448275862068,"2024-04-01T14:02:21.079Z"
"6613fa1248620982b237a0bb","6613f4dece72abb1ce9abefd","65dec05648ecb3c0ddb99dcd",9,35.483870967741936,"2024-04-01T14:02:21.079Z"
"6613fa1248620982b237a0ce","6613f4dece72abb1ce9abf00","64d49607b55f4b9802488622",8,21.428571428571427,"2024-04-01T14:02:21.079Z"
"6613fa1348620982b237a0db","6613f4dfce72abb1ce9abf03","65dec05348ecb3c0ddb99da9",9,74.50980392156863,"2024-04-01T14:02:21.079Z"
"6613fa1348620982b237a0e8","6613f4e0ce72abb1ce9abf06","660d3d88284bf0611499e913",12,65.51724137931035,"2024-04-01T14:02:21.079Z"
"6613fa1448620982b237a0f5","6613f4e0ce72abb1ce9abf06","65dec05548ecb3c0ddb99dbd",30,96.66666666666667,"2024-04-01T14:02:21.079Z"
"6613fa1548620982b237a102","6613f4e0ce72abb1ce9abf06","65dec07c2ffe594315bba34a",23,67.79661016949152,"2024-04-01T14:02:21.079Z"
"6613fa1548620982b237a10f","6613f4e0ce72abb1ce9abf06","6601a69f541fb73774320e32",29,93.10344827586206,"2024-04-01T14:02:21.079Z"
"6613fa1648620982b237a125","6613f4e0ce72abb1ce9abf06","64d49602b55f4b980248861b",15,79.3103448275862,"2024-04-01T14:02:21.079Z"
"6613fa1748620982b237a132","6613f4e0ce72abb1ce9abf06","65dec05548ecb3c0ddb99db7",18,78.18181818181819,"2024-04-01T14:02:21.079Z"
"6613fa1748620982b237a13f","6613f4e0ce72abb1ce9abf06","64d4722bb55f4b98024885e2",31,93.54838709677419,"2024-04-01T14:02:21.079Z"
"6613fa1848620982b237a14c","6613f4e0ce72abb1ce9abf06","6601a69b541fb73774320e2a",7,33.87096774193548,"2024-04-01T14:02:21.079Z"
"6613fa1848620982b237a159","6613f4e0ce72abb1ce9abf06","6601a69f541fb73774320e34",6,19.642857142857142,"2024-04-01T14:02:21.079Z"
"6613fa1948620982b237a167","6613f494ce72abb1ce9abddf","64d4879fb55f4b9802488601",23,82.45614035087719,"2024-04-02T14:07:20.981Z"
"6613fa1a48620982b237a175","6613f494ce72abb1ce9abddf","64d487a4b55f4b9802488603",9,66.07142857142857,"2024-04-02T14:07:20.981Z"
"6613fa3648620982b2381c62","6613f494ce72abb1ce9abddf","65dec05548ecb3c0ddb99db3",11,44.230769230769226,"2024-04-02T14:07:20.981Z"
"6613fa3d48620982b2382ba9","6613f495ce72abb1ce9abde3","66061de9cddc7b43668aa88c",12,50.79365079365079,"2024-04-02T14:07:20.981Z"
"6613fa3e48620982b2382bb7","6613f495ce72abb1ce9abde3","6601a69f541fb73774320e38",4,16.363636363636363,"2024-04-02T14:07:20.981Z"
"6613fa3e48620982b2382bd8","6613f495ce72abb1ce9abde3","65dec05548ecb3c0ddb99dbd",28,95,"2024-04-02T14:07:20.981Z"
"6613fa3f48620982b2382bec","6613f495ce72abb1ce9abde3","660d3d88284bf0611499e913",17,79.3103448275862,"2024-04-02T14:07:20.981Z"
"6613fa4048620982b2382c00","6613f495ce72abb1ce9abde6","66061de9cddc7b43668aa88c",14,61.904761904761905,"2024-04-02T14:07:20.981Z"
"6613fa4048620982b2382c14","6613f495ce72abb1ce9abde6","660eb1fd9f27e8f90991cf75",13,78.43137254901961,"2024-04-02T14:07:20.981Z"
"6613fa4148620982b2382c28","6613f495ce72abb1ce9abde6","65dec05548ecb3c0ddb99dbb",17,71.9298245614035,"2024-04-02T14:07:20.981Z"
"6613fa4148620982b2382c3c","6613f495ce72abb1ce9abde6","65dec05648ecb3c0ddb99dc9",9,37.5,"2024-04-02T14:07:20.981Z"
"6613fa4248620982b2382c50","6613f495ce72abb1ce9abde6","6601a6a0541fb73774320e46",12,79.59183673469387,"2024-04-02T14:07:20.981Z"
"6613fa4248620982b2382c64","6613f495ce72abb1ce9abde6","65dec05648ecb3c0ddb99dc5",9,40,"2024-04-02T14:07:20.981Z"
"6613fa4348620982b2382c78","6613f496ce72abb1ce9abde9","64d49625b55f4b9802488629",8,26.5625,"2024-04-02T14:07:20.981Z"
"6613fa4348620982b2382c8c","6613f496ce72abb1ce9abde9","64d49606b55f4b9802488621",6,29.508196721311474,"2024-04-02T14:07:20.981Z"
"6613fa4448620982b2382ca0","6613f496ce72abb1ce9abde9","65dec05448ecb3c0ddb99dad",4,14.285714285714285,"2024-04-02T14:07:20.981Z"
"6613fa4548620982b2382cb4","6613f496ce72abb1ce9abde9","64d48071b55f4b98024885f8",13,62.71186440677966,"2024-04-02T14:07:20.981Z"
"6613fa4548620982b2382cc8","6613f496ce72abb1ce9abde9","6601a69f541fb73774320e38",10,56.36363636363636,"2024-04-02T14:07:20.981Z"
"6613fa4648620982b2382cdc","6613f496ce72abb1ce9abde9","66061de7cddc7b43668aa881",14,66,"2024-04-02T14:07:20.981Z"
"6613fa4648620982b2382cef","6613f496ce72abb1ce9abde9","660d3d89284bf0611499e92e",7,40.67796610169492,"2024-04-02T14:07:20.981Z"
"6613fa4748620982b2382d03","6613f496ce72abb1ce9abde9","660d3d89284bf0611499e92c",16,77.04918032786885,"2024-04-02T14:07:20.981Z"
"6613fa4748620982b2382d17","6613f497ce72abb1ce9abdec","65dec07c2ffe594315bba340",11,56.25,"2024-04-02T14:07:20.981Z"
"6613fa4848620982b2382d2a","6613f497ce72abb1ce9abdec","66061de7cddc7b43668aa881",13,56.00000000000001,"2024-04-02T14:07:20.981Z"
"6613fa4848620982b2382d3e","6613f497ce72abb1ce9abdec","660d3d86284bf0611499e90e",2,5.357142857142857,"2024-04-02T14:07:20.981Z"
"6613fa4948620982b2382d52","6613f497ce72abb1ce9abdec","65dec05348ecb3c0ddb99da9",15,90.19607843137256,"2024-04-02T14:07:20.981Z"
"6613fa4948620982b2382d66","6613f497ce72abb1ce9abdec","660ec38a02e40040cf31b02e",7,33.33333333333333,"2024-04-02T14:07:20.981Z"
"6613fa4a48620982b2382d7a","6613f497ce72abb1ce9abdec","64d49625b55f4b9802488628",0,3.389830508474576,"2024-04-02T14:07:20.981Z"
"6613fa4b48620982b2382d8e","6613f497ce72abb1ce9abdec","64d4879fb55f4b9802488601",3,10.526315789473683,"2024-04-02T14:07:20.981Z"
"6613fa4b48620982b2382da8","6613f498ce72abb1ce9abdef","660d3d89284bf0611499e92e",11,64.40677966101694,"2024-04-02T14:07:20.981Z"
"6613fa4c48620982b2382dc8","6613f498ce72abb1ce9abdf2","65deb8e89597d60d90d99f21",9,41.07142857142857,"2024-04-02T14:07:20.981Z"
"6613fa4d48620982b2382ddd","6613f499ce72abb1ce9abdf5","660d3d89284bf0611499e932",4,9.090909090909092,"2024-04-02T14:07:20.981Z"
"6613fa4d48620982b2382df3","6613f499ce72abb1ce9abdf5","6601a69e541fb73774320e2f",12,50.847457627118644,"2024-04-02T14:07:20.981Z"
"6613fa4e48620982b2382e11","6613f499ce72abb1ce9abdf5","64d48071b55f4b98024885f8",5,22.033898305084744,"2024-04-02T14:07:20.981Z"
"6613fa4e48620982b2382e27","6613f499ce72abb1ce9abdf5","660be7a9489eed6e3dc52868",38,90.1639344262295,"2024-04-02T14:07:20.981Z"
"6613fa4f48620982b2382e4a","6613f49bce72abb1ce9abdfb","64d49607b55f4b9802488622",4,12.5,"2024-04-02T14:07:20.981Z"
"6613fa5048620982b2382e67","6613f49bce72abb1ce9abdfb","660d3d89284bf0611499e92e",20,91.52542372881356,"2024-04-02T14:07:20.981Z"
"6613fa5148620982b2382e7e","6613f49bce72abb1ce9abdfb","65dec07a2ffe594315bba334",4,10.526315789473683,"2024-04-02T14:07:20.981Z"
"6613fa5148620982b2382e93","6613f49bce72abb1ce9abdfb","64d48071b55f4b98024885f8",10,49.152542372881356,"2024-04-02T14:07:20.981Z"
"6613fa5248620982b2382eaa","6613f49bce72abb1ce9abdfb","65deb8e89597d60d90d99f1a",19,75.86206896551724,"2024-04-02T14:07:20.981Z"
"6613fa5248620982b2382ec0","6613f49bce72abb1ce9abdfb","660d3d88284bf0611499e91b",36,89.47368421052632,"2024-04-02T14:07:20.981Z"
"6613fa5348620982b2382ed6","6613f49bce72abb1ce9abdfb","65dec05648ecb3c0ddb99dc7",6,18.0327868852459,"2024-04-02T14:07:20.981Z"
"6613fa5348620982b2382ef4","6613f49bce72abb1ce9abdfb","64d49606b55f4b9802488621",11,54.09836065573771,"2024-04-02T14:07:20.981Z"
"6613fa5448620982b2382f0a","6613f49bce72abb1ce9abdfb","64d49608b55f4b9802488623",24,86.36363636363636,"2024-04-02T14:07:20.981Z"
"6613fa5548620982b2382f21","6613f49bce72abb1ce9abdfe","660be7ac489eed6e3dc52871",11,65.3061224489796,"2024-04-02T14:07:20.981Z"
"6613fa5548620982b2382f37","6613f49cce72abb1ce9abe01","64d49607b55f4b9802488622",10,30.357142857142854,"2024-04-02T14:07:20.981Z"
"6613fa5648620982b2382f4d","6613f49cce72abb1ce9abe01","66061de9cddc7b43668aa88c",17,74.60317460317461,"2024-04-02T14:07:20.981Z"
"6613fa5648620982b2382f64","6613f49cce72abb1ce9abe01","660be7ac489eed6e3dc52871",7,40.816326530612244,"2024-04-02T14:07:20.981Z"
"6613fa5748620982b2382f7a","6613f49cce72abb1ce9abe01","660d3d88284bf0611499e917",3,9.433962264150944,"2024-04-02T14:07:20.981Z"
"6613fa5848620982b2382f96","6613f49cce72abb1ce9abe01","65dec05348ecb3c0ddb99da9",3,9.803921568627452,"2024-04-02T14:07:20.981Z"
"6613fa5848620982b2382fad","6613f49cce72abb1ce9abe01","64d49602b55f4b980248861c",6,21.311475409836063,"2024-04-02T14:07:20.981Z"
"6613fa5948620982b2382fc3","6613f49cce72abb1ce9abe01","660ec38a02e40040cf31b02e",9,46.03174603174603,"2024-04-02T14:07:20.981Z"
"6613fa5948620982b2382fd8","6613f49cce72abb1ce9abe01","660d3d89284bf0611499e92c",25,91.80327868852459,"2024-04-02T14:07:20.981Z"
"6613fa5a48620982b2382ff4","6613f49cce72abb1ce9abe01","64d49605b55f4b980248861f",3,6.896551724137931,"2024-04-02T14:07:20.981Z"
"6613fa5b48620982b2383012","6613f49dce72abb1ce9abe04","65dec07a2ffe594315bba334",20,91.22807017543859,"2024-04-02T14:07:20.981Z"
"6613fa5b48620982b2383030","6613f49dce72abb1ce9abe04","65dec05548ecb3c0ddb99db7",9,49.09090909090909,"2024-04-02T14:07:20.981Z"
"6613fa5c48620982b238305a","6613f49dce72abb1ce9abe07","66061de9cddc7b43668aa88a",8,43.63636363636363,"2024-04-02T14:07:20.981Z"
"6613fa5d48620982b2383071","6613f49dce72abb1ce9abe07","661018273f9a693aac6ac392",10,51.61290322580645,"2024-04-02T14:07:20.981Z"
"6613fa5d48620982b2383087","6613f49dce72abb1ce9abe07","6610182a3f9a693aac6ac397",4,7.4074074074074066,"2024-04-02T14:07:20.981Z"
"6613fa5e48620982b23830ac","6613f49fce72abb1ce9abe0d","6601a69f541fb73774320e32",20,84.48275862068965,"2024-04-02T14:07:20.981Z"
"6613fa5f48620982b23830c8","6613f49fce72abb1ce9abe0d","6601a69f541fb73774320e34",9,32.142857142857146,"2024-04-02T14:07:20.981Z"
"6613fa5f48620982b23830de","6613f49fce72abb1ce9abe0d","65dec07c2ffe594315bba342",2,6.896551724137931,"2024-04-02T14:07:20.981Z"
"6613fa6048620982b23830f5","6613f49fce72abb1ce9abe0d","65dec05548ecb3c0ddb99db5",11,40.625,"2024-04-02T14:07:20.981Z"
"6613fa6048620982b238310b","6613f49fce72abb1ce9abe0d","660d3d89284bf0611499e92c",3,6.557377049180328,"2024-04-02T14:07:20.981Z"
"6613fa6148620982b2383129","6613f49fce72abb1ce9abe0d","66022c971dff492f055500d3",17,78.84615384615384,"2024-04-02T14:07:20.981Z"
"6613fa6248620982b238313f","6613f49fce72abb1ce9abe0d","64d487a4b55f4b9802488603",4,17.857142857142858,"2024-04-02T14:07:20.981Z"
"6613fa6248620982b2383155","6613f4a1ce72abb1ce9abe13","65dec05648ecb3c0ddb99dcf",17,68.51851851851852,"2024-04-02T14:07:20.981Z"
"6613fa6348620982b2383173","6613f4a1ce72abb1ce9abe13","660d3d86284bf0611499e90e",27,100,"2024-04-02T14:07:20.981Z"
"6613fa6348620982b2383189","6613f4a2ce72abb1ce9abe16","64d49625b55f4b9802488628",12,47.45762711864407,"2024-04-02T14:07:20.981Z"
"6613fa6448620982b238319f","6613f4a2ce72abb1ce9abe16","65dec07c2ffe594315bba348",23,86.88524590163934,"2024-04-02T14:07:20.981Z"
"6613fa6548620982b23831ac","6613f4a2ce72abb1ce9abe16","660ec38a02e40040cf31b02e",11,58.730158730158735,"2024-04-02T14:07:20.981Z"
"6613fa6548620982b23831c5","6613f4a3ce72abb1ce9abe19","66061de9cddc7b43668aa88a",16,85.45454545454545,"2024-04-02T14:07:20.981Z"
"6613fa6748620982b23831d8","6613f4a3ce72abb1ce9abe19","65dec05648ecb3c0ddb99dc5",13,65,"2024-04-02T14:07:20.981Z"
"6613fa6a48620982b2383200","6613f4a4ce72abb1ce9abe1c","65dec05548ecb3c0ddb99db5",11,39.0625,"2024-04-02T14:07:20.981Z"
"6613fa6b48620982b238320d","6613f4a4ce72abb1ce9abe1c","65dec05648ecb3c0ddb99dcf",3,12.962962962962962,"2024-04-02T14:07:20.981Z"
"6613fa6b48620982b238321a","6613f4a4ce72abb1ce9abe1c","65dec05548ecb3c0ddb99db7",8,43.63636363636363,"2024-04-02T14:07:20.981Z"
"6613fa6c48620982b2383227","6613f4a4ce72abb1ce9abe1c","65deb8e89597d60d90d99f1a",19,74.13793103448276,"2024-04-02T14:07:20.981Z"
"6613fa6d48620982b238323a","6613f4a6ce72abb1ce9abe22","660d3d88284bf0611499e915",4,12.5,"2024-04-02T14:07:20.981Z"
"6613fa6e48620982b238324d","6613f4a6ce72abb1ce9abe22","660d3d89284bf0611499e932",10,60,"2024-04-02T14:07:20.981Z"
"6613fa6e48620982b238325a","6613f4a6ce72abb1ce9abe25","65dec07b2ffe594315bba338",10,62.745098039215684,"2024-04-02T14:07:20.981Z"
"6613fa6f48620982b2383267","6613f4a6ce72abb1ce9abe25","64d49601b55f4b980248861a",8,31.147540983606557,"2024-04-02T14:07:20.981Z"
"6613fa6f48620982b2383274","6613f4a6ce72abb1ce9abe25","660d3d89284bf0611499e932",7,29.09090909090909,"2024-04-02T14:07:20.981Z"
"6613fa7048620982b2383281","6613f4a7ce72abb1ce9abe28","6601a69f541fb73774320e34",0,3.571428571428571,"2024-04-02T14:07:20.981Z"
"6613fa7048620982b2383294","6613f4a7ce72abb1ce9abe28","65deb8e89597d60d90d99f1a",24,86.20689655172413,"2024-04-02T14:07:20.981Z"
"6613fa7148620982b23832ba","6613f4a7ce72abb1ce9abe28","6610182a3f9a693aac6ac397",8,24.074074074074073,"2024-04-02T14:07:20.981Z"
"6613fa7248620982b23832c7","6613f4a7ce72abb1ce9abe28","64d49601b55f4b980248861a",34,95.08196721311475,"2024-04-02T14:07:20.981Z"
"6613fa7248620982b23832da","6613f4a8ce72abb1ce9abe2b","65dec07c2ffe594315bba346",16,59.32203389830508,"2024-04-02T14:07:20.981Z"
"6613fa7348620982b23832e7","6613f4a8ce72abb1ce9abe2b","65dec07c2ffe594315bba342",6,27.586206896551722,"2024-04-02T14:07:20.981Z"
"6613fa7448620982b23832f4","6613f4a9ce72abb1ce9abe2e","6601a69b541fb73774320e2a",13,79.03225806451613,"2024-04-02T14:07:20.981Z"
"6613fa7448620982b2383301","6613f4a9ce72abb1ce9abe2e","65dec07c2ffe594315bba342",21,81.03448275862068,"2024-04-02T14:07:20.981Z"
"6613fa7548620982b238330e","6613f4a9ce72abb1ce9abe2e","64d4722bb55f4b98024885e2",19,79.03225806451613,"2024-04-02T14:07:20.981Z"
"6613fa7548620982b238331b","6613f4a9ce72abb1ce9abe2e","660ec38a02e40040cf31b02c",10,35.82089552238806,"2024-04-02T14:07:20.981Z"
"6613fa7648620982b238332e","6613f4a9ce72abb1ce9abe2e","65dec05548ecb3c0ddb99dc1",5,19.642857142857142,"2024-04-02T14:07:20.981Z"
"6613fa7648620982b238333b","6613f4a9ce72abb1ce9abe2e","66061de8cddc7b43668aa886",7,17.1875,"2024-04-02T14:07:20.981Z"
"6613fa7748620982b2383348","6613f4a9ce72abb1ce9abe2e","64d49608b55f4b9802488623",20,78.78787878787878,"2024-04-02T14:07:20.981Z"
"6613fa7748620982b2383355","6613f4a9ce72abb1ce9abe2e","6601a69f541fb73774320e36",35,96,"2024-04-02T14:07:20.981Z"
"6613fa7848620982b2383368","6613f4aace72abb1ce9abe31","65dec05648ecb3c0ddb99dcf",19,72.22222222222221,"2024-04-02T14:07:20.981Z"
"6613fa7948620982b2383375","6613f4aace72abb1ce9abe31","64d49606b55f4b9802488621",6,27.86885245901639,"2024-04-02T14:07:20.981Z"
"6613fa7948620982b2383382","6613f4abce72abb1ce9abe34","6601a6a0541fb73774320e42",9,26.53061224489796,"2024-04-02T14:07:20.981Z"
"6613fa7a48620982b238338f","6613f4abce72abb1ce9abe34","660eb1fd9f27e8f90991cf75",5,35.294117647058826,"2024-04-02T14:07:20.981Z"
"6613fa7b48620982b23833b3","6613f4abce72abb1ce9abe34","65dec05648ecb3c0ddb99dc9",9,35.714285714285715,"2024-04-02T14:07:20.981Z"
"6613fa7b48620982b23833c6","6613f4abce72abb1ce9abe34","660d3d88284bf0611499e913",16,77.58620689655173,"2024-04-02T14:07:20.981Z"
"6613fa7c48620982b23833d3","6613f4acce72abb1ce9abe37","660ec38702e40040cf31b024",6,28.8135593220339,"2024-04-02T14:07:20.981Z"
"6613fa7d48620982b23833e3","6613f4acce72abb1ce9abe37","65dec05548ecb3c0ddb99db7",8,41.81818181818181,"2024-04-02T14:07:20.981Z"
"6613fa7d48620982b23833f0","6613f4acce72abb1ce9abe37","65dec05648ecb3c0ddb99dc7",24,83.60655737704919,"2024-04-02T14:07:20.981Z"
"6613fa7e48620982b23833fd","6613f4acce72abb1ce9abe37","65dec07c2ffe594315bba342",7,32.758620689655174,"2024-04-02T14:07:20.981Z"
"6613fa7e48620982b238340a","6613f4acce72abb1ce9abe37","660d3d88284bf0611499e915",22,87.5,"2024-04-02T14:07:20.981Z"
"6613fa7f48620982b238341d","6613f4acce72abb1ce9abe37","65dec05548ecb3c0ddb99db5",25,87.5,"2024-04-02T14:07:20.981Z"
"6613fa7f48620982b238342a","6613f4acce72abb1ce9abe37","64d47230b55f4b98024885e9",6,13.114754098360656,"2024-04-02T14:07:20.981Z"
"6613fa8048620982b2383437","6613f4acce72abb1ce9abe3a","66061de8cddc7b43668aa886",28,82.8125,"2024-04-02T14:07:20.981Z"
"6613fa8148620982b2383444","6613f4acce72abb1ce9abe3a","66061de7cddc7b43668aa881",14,64,"2024-04-02T14:07:20.981Z"
"6613fa8148620982b2383451","6613f4acce72abb1ce9abe3a","64d46af6b55f4b98024885c7",6,51.78571428571429,"2024-04-02T14:07:20.981Z"
"6613fa8248620982b238345e","6613f4acce72abb1ce9abe3a","660eb2009f27e8f90991cf7c",3,7.2727272727272725,"2024-04-02T14:07:20.981Z"
"6613fa8248620982b238346b","6613f4acce72abb1ce9abe3a","65dec07c2ffe594315bba34a",18,54.23728813559322,"2024-04-02T14:07:20.981Z"
"6613fa8348620982b2383478","6613f4adce72abb1ce9abe3d","64d46af6b55f4b98024885c7",2,5.357142857142857,"2024-04-02T14:07:20.981Z"
"6613fa8348620982b2383485","6613f4adce72abb1ce9abe3d","64d49623b55f4b9802488626",15,65.38461538461539,"2024-04-02T14:07:20.981Z"
"6613fa8448620982b2383495","6613f4adce72abb1ce9abe3d","65dec05548ecb3c0ddb99dbb",15,66.66666666666666,"2024-04-02T14:07:20.981Z"
"6613fa8548620982b23834a2","6613f4adce72abb1ce9abe3d","64d49601b55f4b980248861a",30,90.1639344262295,"2024-04-02T14:07:20.981Z"
"6613fa8548620982b23834af","6613f4adce72abb1ce9abe3d","660ec38a02e40040cf31b02c",15,58.2089552238806,"2024-04-02T14:07:20.981Z"
"6613fa8648620982b23834bc","6613f4adce72abb1ce9abe3d","64d47241b55f4b98024885ec",8,46.55172413793103,"2024-04-02T14:07:20.981Z"
